Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,cost
24627,1.52,Ideal,G,VS2,61.1,57.0,12958,7.45,7.39,4.53,1.7066450163108282
24628,2.34,Good,J,VS2,63.9,62.0,12961,8.4,8.34,5.35,6.054729088198231
24629,2.01,Premium,J,VS1,60.2,61.0,12963,8.23,8.16,4.93,3.8898240857839896
24630,2.01,Good,I,SI2,59.1,59.0,12964,8.09,8.14,4.8,0.1689843933635382
24631,1.3,Good,E,VVS2,62.8,59.0,12967,6.95,6.99,4.38,6.19778732659909
24632,2.01,Very Good,J,VS2,60.8,58.0,12968,8.08,8.16,4.94,5.9075416478239395
24633,1.52,Very Good,G,VS1,62.1,57.0,12968,7.27,7.32,4.53,0.5088233478917759
24634,1.53,Premium,E,SI1,61.3,59.0,12968,7.4,7.35,4.52,8.85628787928213
24635,2.18,Premium,J,SI2,62.6,58.0,12970,8.25,8.23,5.16,5.569787952085102
24636,2.14,Premium,I,SI2,62.1,58.0,12970,8.31,8.23,5.13,7.672670107789513
24637,1.59,Ideal,H,VVS2,62.6,54.0,12971,7.43,7.47,4.67,6.043683449877985
24638,1.71,Ideal,E,SI2,62.7,55.0,12978,7.62,7.69,4.8,8.726837543102645
24639,1.54,Ideal,F,VS2,61.9,57.0,12978,7.42,7.35,4.57,5.268033426485159
24640,2.03,Premium,J,SI1,62.1,59.0,12979,8.12,8.06,5.02,8.737618810048861
24641,2.13,Premium,I,SI2,59.8,58.0,12980,8.43,8.37,5.02,3.6806730336146707
24642,1.51,Very Good,H,VVS1,61.5,58.0,12981,7.3,7.39,4.52,5.542510893001298
24643,1.78,Very Good,D,SI2,62.5,57.0,12981,7.76,7.8,4.86,9.675618317703389
24644,1.53,Ideal,D,SI1,61.4,58.0,12981,7.35,7.44,4.54,1.6773685335639221
24645,1.79,Premium,I,VS1,62.6,59.0,12985,7.65,7.72,4.81,7.513323715583521
24646,2.01,Good,I,SI2,63.5,60.0,12985,7.86,7.94,5.02,2.3436113009059145
24647,1.52,Premium,F,VS2,62.2,58.0,12985,7.38,7.29,4.56,1.4957951977795325
24648,2.0,Premium,E,SI2,60.3,58.0,12987,8.15,8.08,4.89,2.4299764772184993
24649,1.5,Very Good,H,IF,63.0,59.0,12988,7.23,7.3,4.58,1.47776841873556
24650,1.16,Ideal,D,VVS2,62.0,55.0,12989,6.68,6.72,4.19,6.012141946825844
24651,1.63,Ideal,G,SI1,60.6,57.0,12990,7.63,7.68,4.63,3.483586307569194
24652,1.58,Ideal,F,SI1,60.2,56.0,12991,7.57,7.64,4.58,6.394047982963883
24653,1.7,Premium,H,VS2,61.9,60.0,12992,7.61,7.57,4.7,0.8480487458996666
24654,1.7,Premium,H,VS2,62.8,58.0,12992,7.57,7.52,4.74,9.369090538319583
24655,1.01,Ideal,D,VVS2,61.6,57.0,12996,6.44,6.48,3.98,1.245962157258651
24656,1.7,Ideal,I,VS1,61.9,55.0,12996,7.65,7.72,4.75,9.994583475383656
24657,1.73,Very Good,H,VS2,61.7,56.0,12998,7.64,7.7,4.73,6.92876657687184
24658,1.72,Premium,H,SI1,61.4,59.0,12998,7.71,7.64,4.71,8.272687304102307
24659,1.5,Very Good,F,VS2,61.9,60.0,13001,7.29,7.32,4.52,4.739136185011739
24660,1.52,Very Good,E,VS2,60.3,59.0,13001,7.43,7.52,4.51,3.704004334354961
24661,2.01,Premium,I,VS2,59.5,60.0,13003,8.26,8.21,4.9,5.622894398073227
24662,1.25,Ideal,E,VVS2,60.9,60.0,13006,6.93,6.97,4.23,7.449117874638867
24663,2.15,Ideal,I,SI1,60.9,56.0,13006,8.38,8.33,5.09,9.057675862362656
24664,2.1,Fair,G,SI2,65.2,56.0,13007,7.97,7.93,5.19,2.0772369804094537
24665,2.1,Very Good,G,SI2,63.4,58.0,13007,8.19,8.12,5.17,1.1075966233354873
24666,2.0,Premium,G,SI2,60.8,55.0,13007,8.09,7.95,4.88,9.778798747538076
24667,1.5,Premium,G,VS1,62.4,60.0,13009,7.29,7.22,4.53,1.3229495486851273
24668,1.51,Good,F,VS2,61.0,63.0,13010,7.32,7.39,4.49,5.932308553347693
24669,1.51,Very Good,F,VS2,63.7,60.0,13012,7.2,7.24,4.6,7.6278545990166
24670,1.58,Premium,G,VS2,62.6,59.0,13014,7.44,7.47,4.67,7.056527131018358
24671,1.2,Very Good,E,VVS1,61.3,60.0,13015,6.77,6.84,4.17,6.311277250126354
24672,2.07,Fair,D,SI2,64.5,60.0,13016,7.99,7.88,5.12,3.703047827120731
24673,1.77,Ideal,D,SI2,61.8,57.0,13026,7.77,7.71,4.78,6.069637366739965
24674,2.44,Premium,I,SI2,61.4,56.0,13027,8.74,8.7,5.35,6.872868959018774
24675,1.22,Ideal,F,VVS1,61.2,57.0,13029,6.88,6.92,4.22,6.16319324149437
24676,1.23,Ideal,E,VVS2,59.9,57.0,13034,6.95,7.03,4.19,4.012999034301084
24677,1.5,Ideal,G,VS1,60.6,57.0,13034,7.47,7.36,4.49,8.918659772813628
24678,1.52,Premium,G,VS1,61.4,58.0,13034,7.38,7.35,4.52,9.215780725417543
24679,1.52,Premium,G,VS1,62.4,58.0,13034,7.37,7.3,4.58,5.522863757808039
24680,1.58,Very Good,G,VS2,59.6,58.0,13037,7.59,7.69,4.55,1.086742844193146
24681,1.5,Very Good,F,VS2,63.9,57.0,13037,7.16,7.23,4.6,4.74886859893998
24682,1.74,Premium,I,VS1,62.5,57.0,13037,7.71,7.67,4.81,0.07750067267569993
24683,2.08,Ideal,J,SI1,61.6,58.0,13038,8.15,8.22,5.04,4.938858983306074
24684,2.0,Very Good,J,VS2,60.8,62.0,13043,8.09,8.12,4.93,2.1518397787025445
24685,2.11,Premium,J,VS2,59.9,60.0,13046,8.36,8.41,5.02,6.599800628437236
24686,1.61,Very Good,E,SI1,62.3,57.0,13047,7.43,7.47,4.64,1.2624360704525672
24687,1.75,Good,I,VS1,58.3,59.0,13047,7.92,7.97,4.63,2.407697584417543
24688,1.5,Ideal,G,VS2,62.2,58.0,13049,7.31,7.29,4.54,3.1736662416579184
24689,2.01,Premium,I,SI2,58.2,61.0,13052,8.24,8.2,4.78,6.004465113371823
24690,1.05,Ideal,F,IF,61.7,56.0,13060,6.48,6.56,4.02,8.43286434660241
24691,0.41,Good,E,SI2,63.4,58.0,638,4.71,4.75,3.0,2.1329132760895373
24692,0.41,Good,E,SI2,63.2,58.0,638,4.68,4.72,2.97,4.132058218167746
24693,0.41,Very Good,E,SI2,59.5,62.0,638,4.8,4.84,2.87,3.6511356590217723
24694,0.41,Good,E,SI2,63.3,56.0,638,4.69,4.73,2.98,2.9072891498377116
24695,0.3,Very Good,G,VVS2,60.4,60.0,638,4.3,4.34,2.61,4.037965446598944
24696,0.3,Ideal,G,VVS2,62.2,54.0,638,4.29,4.33,2.68,8.216368516013365
24697,0.3,Very Good,G,VVS2,59.7,63.0,638,4.34,4.37,2.6,2.2803814488205045
24698,0.3,Very Good,G,VVS2,62.9,58.0,638,4.26,4.29,2.69,4.190666772621176
24699,0.3,Very Good,H,VVS1,62.6,56.0,638,4.25,4.28,2.67,9.809223722813334
24700,0.3,Very Good,H,VVS1,61.1,61.0,638,4.27,4.3,2.62,1.4803829370361798
24701,0.3,Good,H,VVS1,63.1,54.0,638,4.28,4.34,2.72,0.28813282698841536
24702,0.3,Ideal,H,VVS1,62.5,53.8,639,4.31,4.33,2.69,6.8208065963230755
24703,0.4,Ideal,I,VS2,61.8,56.0,639,4.73,4.79,2.94,8.32572992863993
24704,0.32,Ideal,E,VS2,62.1,55.0,639,4.39,4.43,2.74,8.405439870982619
24705,0.32,Ideal,E,VS2,61.7,56.0,639,4.39,4.43,2.72,3.8760859012610736
24706,0.32,Ideal,F,VS1,61.5,56.0,639,4.4,4.44,2.72,1.8721466325411484
24707,0.41,Ideal,I,SI1,61.6,56.0,639,4.79,4.82,2.96,1.741376914342112
24708,0.38,Ideal,G,SI1,60.2,57.0,639,4.72,4.77,2.85,0.5796912296531465
24709,0.38,Ideal,G,SI1,61.9,56.0,639,4.64,4.67,2.88,6.1045410993995395
24710,0.31,Premium,E,VS2,58.6,58.0,639,4.46,4.42,2.6,6.161908443515932
24711,0.31,Premium,E,VS2,58.1,60.0,639,4.49,4.42,2.59,7.260533865462444
24712,0.3,Very Good,H,VS1,63.2,59.0,639,4.31,4.27,2.71,6.012093087074822
24713,0.3,Very Good,E,VS2,61.5,58.0,640,4.28,4.31,2.64,8.189391658665215
24714,0.31,Very Good,G,VS1,61.6,56.0,640,4.35,4.38,2.69,5.493166756874182
24715,0.31,Very Good,G,VS1,61.9,54.0,640,4.36,4.4,2.71,7.122228480719217
24716,0.31,Very Good,G,VS1,60.5,57.0,640,4.39,4.42,2.67,7.508124291457024
24717,0.3,Very Good,E,VS1,58.4,62.0,640,4.37,4.43,2.57,1.444307573582001
24718,0.3,Very Good,E,VS1,63.8,59.0,640,4.21,4.22,2.69,8.100491292580566
24719,0.38,Very Good,E,SI1,58.3,61.0,640,4.75,4.86,2.8,6.597023398898888
24720,0.31,Ideal,F,VS2,61.1,56.0,640,4.35,4.39,2.67,5.681329677617255
24721,1.03,Ideal,F,IF,62.3,57.0,13060,6.44,6.49,4.03,1.6521522449999881
24722,1.39,Ideal,G,IF,60.6,55.0,13061,7.27,7.21,4.39,5.4071614971750295
24723,1.67,Ideal,H,VS2,62.6,56.0,13063,7.57,7.55,4.73,4.304286236566938
24724,2.03,Very Good,I,SI2,62.8,59.0,13063,8.04,8.08,5.06,2.228450942208725
24725,2.03,Very Good,I,SI2,62.8,60.0,13063,7.99,8.05,5.04,2.2224745078782426
24726,2.14,Ideal,E,SI2,62.7,55.0,13065,8.26,8.21,5.16,3.473446757099483
24727,2.2,Premium,J,SI2,60.9,60.0,13065,8.42,8.34,5.1,2.6367582284353386
24728,1.51,Very Good,G,VS2,64.0,56.0,13068,7.22,7.3,4.65,0.023165129602091827
24729,2.02,Premium,I,VS2,59.2,58.0,13068,8.29,8.25,4.89,0.6396271858255398
24730,1.71,Good,H,VS2,63.7,58.0,13068,7.57,7.54,4.81,1.1336571813976548
24731,2.23,Premium,J,SI1,62.1,59.0,13069,8.29,8.33,5.16,0.7095267219533741
24732,2.11,Premium,G,SI2,61.4,62.0,13069,8.25,8.21,5.05,8.716297533670533
24733,1.51,Premium,F,VS2,62.1,59.0,13074,7.37,7.26,4.54,2.468823025314597
24734,1.51,Premium,H,IF,60.2,60.0,13075,7.41,7.44,4.47,2.593682917051221
24735,1.53,Premium,G,VS2,59.4,59.0,13077,7.55,7.51,4.47,5.275601259539149
24736,1.72,Premium,H,SI1,62.9,58.0,13078,7.63,7.59,4.79,0.1338192983605202
24737,1.56,Premium,G,VS1,60.2,60.0,13079,7.47,7.52,4.51,2.7366038774854973
24738,1.51,Very Good,F,VS2,63.2,56.0,13080,7.22,7.28,4.58,2.230658790990466
24739,1.75,Premium,H,SI1,61.4,59.0,13081,7.79,7.69,4.75,3.8837094988367173
24740,2.17,Premium,F,SI2,59.3,61.0,13084,8.6,8.53,5.08,3.5254031192802615
24741,1.77,Premium,I,VS1,62.2,58.0,13085,7.76,7.68,4.8,5.395706258008072
24742,1.2,Ideal,F,VVS1,61.1,55.0,13088,6.86,6.89,4.2,2.597239977827317
24743,2.09,Premium,J,SI2,60.0,60.0,13092,8.32,8.37,5.01,9.430233503864688
24744,1.91,Premium,I,SI1,59.6,60.0,13092,8.02,7.98,4.77,9.376799075995244
24745,2.26,Very Good,H,SI2,63.2,58.0,13095,8.38,8.26,5.26,7.718217375971125
24746,1.25,Ideal,G,VVS1,61.3,57.0,13096,6.9,6.94,4.24,8.036396775966164
24747,1.71,Premium,I,VS1,60.7,60.0,13097,7.74,7.71,4.69,5.680217703071229
24748,1.71,Ideal,E,SI2,62.7,55.0,13097,7.69,7.62,4.8,2.3709705743353626
24749,2.0,Premium,D,SI2,61.9,59.0,13098,8.02,8.0,4.98,0.3202127272503652
24750,1.96,Very Good,H,SI2,62.7,58.0,13099,7.86,7.93,4.95,5.010633113359323
24751,1.73,Very Good,H,VS2,59.2,61.0,13102,7.78,7.82,4.62,8.19255078533576
24752,1.79,Premium,I,VS1,62.6,59.0,13104,7.72,7.65,4.81,0.13452167744775423
24753,1.5,Premium,H,IF,63.0,59.0,13107,7.3,7.23,4.58,3.258464459591899
24754,2.03,Good,D,SI2,63.1,59.0,13109,8.12,7.99,5.08,6.867658168042233
24755,2.02,Ideal,I,SI2,61.7,57.0,13109,8.05,8.12,4.99,3.003062964508423
24756,2.01,Very Good,J,VS2,61.1,59.0,13109,8.04,8.07,4.92,4.91461934333529
24757,1.54,Ideal,G,VS2,62.0,55.6,13110,7.35,7.44,4.59,2.576026901641252
24758,1.13,Very Good,D,VVS2,61.5,58.0,13111,6.64,6.67,4.09,4.615253338335389
24759,1.5,Premium,G,VS2,60.5,59.0,13112,7.39,7.35,4.46,6.949263080581035
24760,2.0,Very Good,J,VS2,60.7,59.0,13113,8.12,8.15,4.94,3.506253727252493
24761,1.51,Ideal,G,VS2,61.9,57.0,13115,7.37,7.3,4.54,8.136021730070377
24762,2.02,Premium,I,SI2,58.0,58.0,13117,8.34,8.25,4.81,8.625213207928466
24763,2.02,Premium,I,SI2,61.2,58.0,13117,8.11,8.04,4.94,2.849846688550163
24764,2.09,Premium,H,SI2,60.9,58.0,13119,8.23,8.2,5.0,4.641864061180064
24765,1.53,Premium,G,VS1,60.2,59.0,13119,7.5,7.45,4.5,5.699085615703124
24766,1.54,Premium,G,VS2,61.8,58.0,13120,7.43,7.39,4.58,8.751109908720094
24767,1.72,Premium,H,VS2,61.9,56.0,13122,7.74,7.67,4.77,8.490991533780532
24768,1.7,Premium,I,VVS2,61.7,57.4,13127,7.62,7.67,4.71,6.473382110716318
24769,2.02,Ideal,J,SI1,62.2,57.0,13132,8.06,8.11,5.03,4.752475250767328
24770,1.58,Premium,G,VS2,62.6,59.0,13132,7.47,7.44,4.67,5.651927123276794
24771,2.01,Premium,J,SI2,60.8,57.2,13133,8.13,8.15,4.95,1.874463941231983
24772,2.0,Premium,H,SI2,61.5,61.0,13134,8.13,8.1,4.99,6.6016262445006255
24773,1.83,Very Good,E,SI2,62.8,56.0,13134,7.76,7.82,4.89,5.921350354561577
24774,1.51,Premium,F,VS1,62.7,59.0,13134,7.31,7.23,4.56,0.8179367165637441
24775,1.5,Ideal,G,VS2,60.7,54.0,13135,7.41,7.48,4.53,9.183713311323096
24776,1.5,Ideal,G,VS2,61.7,54.0,13135,7.36,7.4,4.55,3.2406225753736173
24777,1.5,Ideal,G,VS2,62.0,55.0,13135,7.33,7.36,4.56,1.2308050643267354
24778,1.6,Ideal,F,SI1,61.1,55.0,13140,7.55,7.58,4.62,4.219177341297136
24779,2.02,Good,H,SI2,59.0,61.0,13144,8.26,8.31,4.89,3.0255413010761076
24780,2.13,Premium,J,SI2,62.6,58.0,13148,8.21,8.18,5.13,5.7408625797264845
24781,1.71,Very Good,F,SI1,63.3,53.0,13152,7.54,7.59,4.79,9.521340084277968
24782,1.52,Ideal,G,VS2,61.5,56.0,13153,7.38,7.45,4.56,3.106497971749219
24783,1.5,Ideal,G,VS2,62.2,54.0,13154,7.39,7.34,4.58,3.1215434541856513
24784,1.51,Good,G,VVS2,63.8,59.0,13155,7.24,7.28,4.63,2.226838651711648
24785,2.75,Ideal,D,I1,60.9,57.0,13156,9.04,8.98,5.49,5.327717565719967
24786,1.51,Ideal,E,VS2,61.1,57.0,13157,7.43,7.41,4.53,3.0330649007613486
24787,1.51,Premium,G,VS2,60.8,60.0,13157,7.42,7.38,4.5,3.2185650649485176
24788,1.5,Good,F,VS2,58.6,64.0,13160,7.52,7.46,4.39,1.233271250078124
24789,1.52,Very Good,G,VS2,61.9,56.0,13161,7.28,7.39,4.54,2.4153723990703693
24790,1.51,Ideal,D,SI1,62.0,56.0,13162,7.35,7.39,4.57,8.488647812239273
24791,2.0,Premium,J,VS2,60.8,62.0,13162,8.12,8.09,4.93,6.603402862229539
24792,1.51,Ideal,G,VS2,62.2,59.0,13163,7.28,7.34,4.55,7.655734940965196
24793,1.2,Ideal,D,VVS2,62.7,56.0,13165,6.78,6.81,4.26,6.94619579820456
24794,1.31,Ideal,G,VVS2,60.3,56.0,13168,7.09,7.15,4.29,8.05642227136648
24795,1.71,Very Good,H,SI1,60.8,56.0,13169,7.77,7.73,4.71,5.381958433211915
24796,1.55,Ideal,E,SI1,61.5,56.0,13171,7.36,7.4,4.54,5.233902840357781
24797,1.62,Premium,F,SI1,62.6,58.0,13177,7.48,7.53,4.7,1.8494684381481874
24798,1.56,Premium,G,VS2,61.9,58.0,13178,7.4,7.44,4.59,9.764528375654477
24799,1.24,Ideal,G,IF,62.0,55.0,13178,6.93,6.89,4.29,8.562204609695371
24800,2.03,Premium,I,SI2,63.0,56.0,13182,8.12,8.05,5.09,6.397828617567115
24801,2.03,Premium,I,SI2,62.8,59.0,13182,8.08,8.04,5.06,5.231757454055782
24802,2.03,Ideal,I,SI2,60.0,57.0,13182,8.32,8.2,4.96,5.771584254753658
24803,2.1,Ideal,I,SI1,61.7,55.0,13182,8.21,8.13,5.04,8.493144315302374
24804,1.63,Good,F,SI1,59.8,56.0,13187,7.57,7.64,4.55,3.5255756789715242
24805,1.53,Very Good,G,VS1,62.8,59.0,13189,7.32,7.36,4.61,1.7103950524239409
24806,1.71,Ideal,H,VS2,62.4,58.0,13190,7.64,7.68,4.78,5.331039434525577
24807,1.51,Premium,H,IF,60.2,60.0,13194,7.44,7.41,4.47,6.581455297983517
24808,1.51,Premium,G,VS2,61.2,61.0,13194,7.44,7.33,4.52,2.628549801141703
24809,1.54,Very Good,D,SI1,63.0,59.0,13196,7.31,7.35,4.62,3.4727295304455206
24810,1.71,Ideal,G,SI1,62.1,56.0,13196,7.65,7.61,4.74,1.289746529083099
24811,2.06,Premium,I,SI2,62.7,60.0,13198,8.11,8.06,5.07,9.011846666137762
24812,2.01,Premium,H,SI2,61.9,57.0,13199,8.13,7.96,4.98,9.688918659616837
24813,1.27,Very Good,F,VVS1,62.5,56.0,13200,6.99,6.93,4.35,4.432798223306317
24814,2.29,Ideal,J,SI2,62.3,57.0,13200,8.39,8.43,5.24,9.36514311189746
24815,2.01,Ideal,F,SI2,62.9,56.0,13201,8.05,7.9,5.02,1.4452425589585205
24816,2.0,Very Good,J,VS1,61.0,51.6,13203,8.14,8.18,4.97,2.145602916875121
24817,3.0,Premium,G,I1,59.7,60.0,13203,9.42,9.26,5.58,9.443589342119399
24818,2.14,Premium,J,SI2,61.5,59.0,13205,8.25,8.3,5.11,3.8745766956349934
24819,2.08,Very Good,H,SI2,63.4,59.0,13206,8.06,8.0,5.09,3.744954689427331
24820,1.53,Premium,G,VS2,59.9,61.0,13206,7.54,7.45,4.49,4.451226633950943
24821,1.52,Premium,G,VS1,61.5,58.0,13207,7.39,7.31,4.52,0.33119501629495285
24822,1.63,Very Good,H,VVS1,59.1,58.0,13211,7.68,7.84,4.59,7.029049245491112
24823,2.09,Premium,J,SI2,60.0,60.0,13212,8.37,8.32,5.01,1.3140342459133536
24824,1.51,Ideal,G,VS2,59.8,57.0,13214,7.48,7.53,4.48,6.820984789728075
24825,1.52,Very Good,F,VS2,60.9,56.0,13215,7.38,7.44,4.51,3.394532968780508
24826,2.01,Premium,J,SI1,63.0,57.0,13219,8.07,8.0,5.06,1.8352685314864725
24827,1.73,Premium,H,VS2,59.2,61.0,13221,7.82,7.78,4.62,7.3619952461720235
24828,1.51,Premium,F,VS2,61.8,56.0,13221,7.39,7.28,4.53,8.115295157669163
24829,1.53,Very Good,G,VS2,58.9,59.0,13225,7.58,7.61,4.47,2.8032579114965106
24830,2.01,Premium,J,VS2,61.5,60.0,13228,8.13,8.07,4.98,8.550905126468393
24831,1.53,Very Good,G,VS1,60.3,59.0,13228,7.52,7.58,4.55,4.223567521518135
24832,2.01,Premium,J,VS2,61.1,59.0,13228,8.07,8.04,4.92,0.7477834150443874
24833,2.03,Premium,D,SI2,61.7,58.0,13229,8.14,8.1,5.01,7.13825031867724
24834,2.02,Ideal,I,SI2,61.7,57.0,13229,8.12,8.05,4.99,5.343624299287672
24835,2.02,Premium,H,SI1,61.4,61.0,13229,8.09,8.03,4.95,7.085279029737347
24836,1.35,Ideal,G,VVS2,61.5,55.0,13230,7.11,7.16,4.39,9.630335275540924
24837,1.5,Good,D,VS2,64.1,54.0,13232,7.17,7.24,4.62,0.4014493175007261
24838,2.11,Premium,H,SI2,61.0,58.0,13233,8.31,8.27,5.06,5.43635873040301
24839,1.51,Ideal,G,VS2,62.0,56.0,13234,7.32,7.35,4.55,8.361527725933506
24840,1.5,Very Good,G,VS2,63.5,54.0,13239,7.26,7.22,4.6,0.2882702026745132
24841,2.33,Good,G,SI2,63.9,60.0,13242,8.37,8.3,5.32,9.633723772504585
24842,1.7,Ideal,I,VVS2,61.7,57.0,13247,7.67,7.62,4.71,6.428448280200536
24843,1.53,Good,H,IF,63.1,57.0,13248,7.25,7.34,4.6,3.270281486970088
24844,1.53,Very Good,G,VS2,61.6,57.0,13248,7.3,7.4,4.53,1.059877774147685
24845,1.51,Premium,F,VS2,63.0,56.0,13248,7.3,7.26,4.59,5.259998933068974
24846,2.17,Premium,H,SI1,62.3,58.0,13248,8.29,8.25,5.15,9.058664228762968
24847,1.73,Ideal,I,VS1,61.4,57.0,13250,7.7,7.65,4.71,4.946134044375347
24848,1.38,Ideal,G,VVS1,61.8,56.0,13250,7.15,7.12,4.41,4.075496927875197
24849,1.73,Premium,I,VS1,61.8,58.0,13250,7.75,7.68,4.76,8.30718506370103
24850,1.63,Very Good,G,VS2,62.5,57.0,13253,7.46,7.49,4.67,3.0064332079832545
24851,2.01,Ideal,J,SI2,60.8,57.0,13253,8.15,8.13,4.95,1.6368565243389954
24852,1.51,Ideal,E,SI1,62.2,56.0,13254,7.31,7.36,4.56,1.1757322539717874
24853,1.83,Ideal,E,SI2,62.8,56.0,13254,7.82,7.76,4.89,5.618748352542537
24854,1.7,Premium,G,SI1,61.7,58.0,13256,7.69,7.6,4.72,0.8032988714960376
24855,1.18,Ideal,F,VVS1,61.5,55.6,13257,6.79,6.83,4.19,2.3354858009511537
24856,1.32,Ideal,G,VVS2,61.6,56.0,13261,7.03,7.08,4.35,6.296504890810929
24857,2.0,Ideal,J,VS2,62.3,55.0,13263,8.03,8.06,5.01,5.661074864055787
24858,2.18,Premium,I,SI1,63.0,58.0,13263,8.23,8.17,5.22,3.909407422159694
24859,2.02,Premium,F,SI2,61.3,58.0,13267,8.09,8.05,4.95,6.372109448373509
24860,2.01,Very Good,F,SI1,63.4,58.0,13275,8.03,7.96,5.07,0.7105507687978885
24861,1.51,Good,G,VVS2,63.8,59.0,13275,7.28,7.24,4.63,1.4997125336394712
24862,1.93,Very Good,I,SI1,62.8,58.0,13278,7.89,7.97,4.98,5.716514033692313
24863,2.5,Fair,H,SI2,64.9,58.0,13278,8.46,8.43,5.48,0.6793312897345571
24864,2.5,Fair,H,SI2,64.9,58.0,13278,8.46,8.43,5.48,9.668560988367531
24865,1.52,Ideal,E,SI1,62.1,56.0,13280,7.35,7.38,4.57,7.721326359406424
24866,1.52,Premium,G,VS2,61.9,56.0,13282,7.39,7.28,4.54,3.9083522493763323
24867,1.54,Very Good,G,VS1,60.7,60.0,13284,7.43,7.55,4.55,4.830573679221106
24868,2.02,Good,I,SI1,64.3,56.0,13286,7.85,7.99,5.09,2.8997853306689336
24869,1.5,Very Good,D,VS2,62.4,59.0,13287,7.21,7.27,4.52,9.662168187611561
24870,1.52,Premium,G,VS2,62.7,58.0,13287,7.38,7.29,4.6,4.666892044679281
24871,1.71,Good,E,SI1,64.0,53.0,13287,7.68,7.54,4.87,3.284439760395439
24872,1.57,Premium,F,SI1,58.3,58.0,13288,7.72,7.68,4.49,7.078952641218422
24873,1.64,Ideal,F,SI1,61.8,55.0,13289,7.6,7.58,4.69,4.467043983087926
24874,1.55,Ideal,E,SI1,61.5,56.0,13291,7.4,7.36,4.54,3.9032081342181844
24875,1.54,Premium,G,VS2,60.2,60.0,13292,7.51,7.44,4.5,5.598020158831684
24876,1.51,Premium,G,VS1,61.1,58.0,13293,7.38,7.36,4.5,6.676719686092439
24877,1.62,Premium,F,SI1,63.0,58.0,13298,7.47,7.43,4.69,4.3634811662530115
24878,1.59,Ideal,D,SI1,61.3,56.0,13298,7.5,7.6,4.63,9.516337968863436
24879,1.62,Premium,F,SI1,62.6,58.0,13298,7.53,7.48,4.7,5.1123622518111445
24880,1.7,Premium,H,VS2,62.4,57.0,13298,7.6,7.54,4.72,1.1813411222935555
24881,1.56,Premium,G,VS2,61.9,58.0,13299,7.44,7.4,4.59,9.019722655374386
24882,2.12,Premium,H,SI2,61.5,59.0,13307,8.26,8.21,5.06,3.310347526066929
24883,1.5,Good,G,VS2,61.4,58.8,13307,7.32,7.37,4.5,9.920916239747434
24884,1.01,Very Good,D,VVS1,62.8,57.0,13312,6.36,6.41,4.01,9.772426406176168
24885,1.54,Premium,D,SI1,63.0,59.0,13316,7.35,7.31,4.62,5.140041703207398
24886,2.15,Good,G,SI2,63.8,58.0,13317,8.23,8.08,5.2,2.790903851640417
24887,2.06,Premium,G,SI1,59.3,61.0,13317,8.44,8.36,4.98,6.772653552687652
24888,2.15,Premium,G,SI2,59.7,60.0,13317,8.4,8.37,5.01,3.953459525898996
24889,1.27,Premium,F,VVS1,62.5,56.0,13320,6.99,6.93,4.35,2.3927020164287685
24890,2.0,Ideal,H,VS2,60.5,56.0,13320,8.34,8.22,5.01,0.08681766383827672
24891,2.0,Very Good,H,SI1,63.2,54.0,13320,7.97,7.88,5.01,4.4854057175915765
24892,2.0,Good,E,SI2,57.3,65.0,13320,8.26,8.22,4.72,9.171260520842708
24893,2.0,Ideal,H,SI1,62.9,56.0,13320,8.06,7.97,5.04,7.545037374066071
24894,1.2,Premium,E,VVS1,60.2,60.0,13321,6.84,6.97,4.16,3.1726668123673885
24895,2.01,Very Good,I,SI2,61.8,58.0,13323,8.01,8.05,4.96,6.234127007548265
24896,1.53,Ideal,E,SI1,61.2,58.0,13324,7.39,7.44,4.54,7.856758888211001
24897,1.51,Ideal,F,VS2,61.7,57.0,13325,7.37,7.31,4.53,4.052651666030194
24898,1.71,Premium,D,SI2,60.6,60.0,13325,7.76,7.69,4.68,2.0551742132675965
24899,2.14,Premium,J,SI2,61.5,59.0,13326,8.3,8.25,5.11,8.590022963781678
24900,1.58,Premium,D,SI1,60.2,58.0,13329,7.6,7.46,4.56,0.7849471715738321
24901,1.58,Premium,D,SI1,59.0,59.0,13329,7.68,7.63,4.52,1.149569502935952
24902,1.52,Ideal,D,SI1,61.2,57.0,13329,7.47,7.4,4.55,9.570909633685277
24903,1.5,Premium,F,VS2,62.4,57.0,13333,7.38,7.29,4.58,6.9840450062153945
24904,1.51,Ideal,F,SI1,61.7,56.0,13334,7.35,7.41,4.55,1.0929607661116114
24905,1.51,Very Good,G,VVS2,62.1,59.0,13337,7.28,7.34,4.54,2.202192448659186
24906,1.99,Good,J,VS2,62.9,61.0,13338,7.91,8.06,4.99,1.0533589249249287
24907,2.1,Very Good,J,VS2,61.5,60.7,13340,8.16,8.21,5.03,4.446855583451596
24908,2.01,Premium,H,VS2,62.8,58.0,13342,7.99,7.9,4.99,0.7892147165987862
24909,1.06,Ideal,E,IF,62.0,57.0,13344,6.49,6.54,4.04,7.927933372816235
24910,1.51,Very Good,G,VS1,61.8,57.0,13348,7.31,7.42,4.55,4.740762857362205
24911,2.0,Ideal,F,SI2,61.6,57.0,13351,8.16,8.1,5.01,2.7488124884387757
24912,1.51,Ideal,G,VS2,62.0,56.0,13355,7.35,7.32,4.55,1.4577685569402365
